objectid,descripcion,numero,municipio,municipio_ine,provincia,provincia_data,cuenca,poligono_industrial,mw,minetur,tecnologia,avistamiento,alta,baja,fecha_mod,longitude,latitude
23242,"MULTITECNOLOGIA",1,"ZARAGOZA Magallón",INE501535,"Zaragoza","ZARAGOZA","RIO EBRO","",31.95,RE-113590,Eólica,b.2.1,2021-04-14,,2025-05-22,-1.3614999999999589,41.852962000000076
23243,"PARQUE EOLICO LA MUGA II",2,"ZARAGOZA Magallón",INE501535,"Zaragoza","ZARAGOZA","RIO EBRO","",49.43,RE-113187 y 1 más,Eólica,b.2.1,2020-04-15,,2025-05-22,-1.3677759999998929,41.88403600000008
23246,"PARQUE EOLICO I+D EL BOYAL III, DE SISTEMAS ENERGETICOS BOYAL, S.L",1,"ZARAGOZA Mallén",INE501605,"Zaragoza","ZARAGOZA","RIO EBRO","",2.5,RE-112723,Eólica,b.2.1,2018-07-24,,2025-05-22,-1.5141109999999167,41.9041250000001
23247,"PARQUE EOLICO DEHESA DE MALLEN EN MALLEN Y FRESCANO (ZARAGOZA)",1,"ZARAGOZA Mallén",INE501605,"Zaragoza","ZARAGOZA","RIO EBRO","",3.465,RE-113127,Eólica,b.2.1,2020-05-14,,2025-05-22,-1.5020589999999683,41.91661700000008
23252,"P.E. BOSQUE ALTO",1,"ZARAGOZA María de Huerva",INE501633,"Zaragoza","ZARAGOZA","RIO EBRO","",21.75,RE-003102,Eólica,b.2.1,2002-05-03,,2025-05-22,-0.9150009999999615,41.46518200000002
23253,"P.E. PLANA DE MARIA",1,"ZARAGOZA María de Huerva",INE501633,"Zaragoza","ZARAGOZA","RIO EBRO","",24,RE-003105,Eólica,b.2.1,2002-09-09,,2025-05-22,-0.9176829999999415,41.49659300000014
23254,"P.E. PLANA DE LA BALSA",1,"ZARAGOZA María de Huerva",INE501633,"Zaragoza","ZARAGOZA","RIO EBRO","",24,RE-003099,Eólica,b.2.1,2002-05-20,,2025-05-22,-0.9522289999998925,41.52413100000015
23255,"PARQUE EOLICO EL CABEZO EN MARIA DE HUERVA (ZARAGOZA)",2,"ZARAGOZA María de Huerva",INE501633,"Zaragoza","ZARAGOZA","RIO EBRO","",49.4,RE-113126 y 1 más,Eólica,b.2.1,2020-04-20,,2025-05-22,-1.033809999999903,41.54931700000002
23256,"PARQUE EOLICO EL PORTILLO 2 FASE 2 EN MARIA DE HUERVA (ZARAGOZA)",1,"ZARAGOZA María de Huerva",INE501633,"Zaragoza","ZARAGOZA","RIO EBRO","",38,RE-113125,Eólica,b.2.1,2020-04-20,,2025-05-22,-1.0980859999999293,41.549597000000034
23257,"PARQUE EOLICO EL PORTILLO 2 FASE 1 EN MARIA DE HUERVA Y LA MUELA (ZARAGOZA)",1,"ZARAGOZA María de Huerva",INE501633,"Zaragoza","ZARAGOZA","RIO EBRO","",44.8,RE-113124,Eólica,b.2.1,2020-04-20,,2025-05-22,-1.074799999999928,41.560036
23259,"ODON DE BUEN III",1,"ZARAGOZA Marracos",INE509022,"Zaragoza","ZARAGOZA","RIO EBRO","",11.8,RE-114475,Eólica,b.2.1,2023-10-09,,2025-05-22,-0.8182219999999413,42.01830600000011
23277,"P. E.  CABEZO DE SAN ROQUE",1,"ZARAGOZA Muel",INE501818,"Zaragoza","ZARAGOZA","RIO EBRO","",23.25,RE-004632,Eólica,b.2.1,2003-12-04,,2025-05-22,-1.0899999999999528,41.46000000000006
23278,"P. E. MUEL",1,"ZARAGOZA Muel",INE501818,"Zaragoza","ZARAGOZA","RIO EBRO","",16.2,RE-000003,Eólica,b.2.1,1998-06-23,,2025-05-22,-1.0658329999999285,41.49472200000002
23286,"P. E. PLANA DE JARRETA",1,"ZARAGOZA Muela, La",INE501823,"Zaragoza","ZARAGOZA","RIO EBRO","",49.5,RE-000693,Eólica,b.2.1,2002-11-25,,2025-05-22,-1.1126639999999097,41.55373200000002
23287,"P. E.  LA CARRACHA",1,"ZARAGOZA Muela, La",INE501823,"Zaragoza","ZARAGOZA","RIO EBRO","",49.5,RE-000692,Eólica,b.2.1,2002-11-25,,2025-05-22,-1.10335499999992,41.55452200000012
23288,"PARQUE EOLICO EL PILAR",1,"ZARAGOZA Muela, La",INE501823,"Zaragoza","ZARAGOZA","RIO EBRO","",15,RE-000210,Eólica,b.2.1,1998-01-01,,2025-05-22,-1.149667999999978,41.629853000000075
23313,"PARQUE EOLICO EL AGUILA",2,"ZARAGOZA Pedrola",INE502040,"Zaragoza","ZARAGOZA","RIO EBRO","",51.45,RE-000609 y 1 más,Eólica,b.2.1,2001-06-29,,2025-05-22,-1.2966289999999094,41.7269700000001
