feature_type,source,name,operator,capacity_mw,latitude,longitude
generator,solar,,,,39.2114603,8.9774796
generator,solar,,,,39.2114278,8.9773746
generator,solar,,,,39.2114502,8.9774281
generator,solar,,,,39.2112757,8.9769347
generator,solar,,,,39.2112968,8.9769862
generator,solar,,,,39.2112638,8.9768786
generator,solar,,,,39.2110332,8.9773181
generator,solar,,,,39.2110019,8.9772071
generator,solar,,,,39.2110243,8.9772606
generator,solar,,,,39.2113523,8.9771521
generator,solar,,,,39.21133,8.9770998
generator,solar,,,,39.2113153,8.9770423
generator,solar,,,,39.2113703,8.977208
generator,solar,,,,39.2114016,8.977319
generator,solar,,,,39.2113928,8.9772615
generator,solar,,,,39.2109839,8.9771512
generator,solar,,,,39.2109616,8.977099
generator,solar,,,,39.2109073,8.9769339
generator,solar,,,,39.2109284,8.9769855
generator,solar,,,,39.2108953,8.9768777
generator,solar,,,,39.2109469,8.9770414
generator,solar,,,,39.2106068,8.9760617
generator,solar,,,,39.2105966,8.9760102
generator,solar,,,,39.2109969,8.9761173
generator,solar,,,,39.2111079,8.9764444
generator,solar,,,,39.2110855,8.9763921
generator,solar,,,,39.2110313,8.9762271
generator,solar,,,,39.2110524,8.9762785
generator,solar,,,,39.2110708,8.9763346
generator,solar,,,,39.2110193,8.9761709
generator,solar,,,,39.2111297,8.9764986
generator,solar,,,,39.2111872,8.9766652
generator,solar,,,,39.211161,8.9766096
generator,solar,,,,39.2112095,8.9767187
generator,solar,,,,39.211152,8.9765521
generator,solar,,,,39.2112415,8.976825
generator,solar,,,,39.2112197,8.9767703
generator,solar,,,,39.2109753,8.9760625
generator,solar,,,,39.210965,8.9760111
generator,solar,,,,39.2107394,8.9764435
generator,solar,,,,39.2107171,8.9763912
generator,solar,,,,39.2106628,8.9762262
generator,solar,,,,39.2106839,8.9762778
generator,solar,,,,39.2106285,8.9761166
generator,solar,,,,39.2106509,8.9761701
generator,solar,,,,39.2107024,8.9763338
generator,solar,,,,39.210873,8.9768242
generator,solar,,,,39.2108513,8.9767694
generator,solar,,,,39.2108411,8.976718
generator,solar,,,,39.2107926,8.9766088
generator,solar,,,,39.2108187,8.9766644
generator,solar,,,,39.2107613,8.9764978
generator,solar,,,,39.2107836,8.9765514
generator,solar,,,,39.210509,8.976877
generator,solar,,,,39.2101405,8.9768762
generator,solar,,,,39.2101181,8.9768238
generator,solar,,,,39.2104865,8.9768247
generator,solar,,,,39.2104324,8.9766597
generator,solar,,,,39.2100639,8.9766589
generator,solar,,,,39.210085,8.9767104
generator,solar,,,,39.2104534,8.9767112
generator,solar,,,,39.2100296,8.9765492
generator,solar,,,,39.2100519,8.9766027
generator,solar,,,,39.2100079,8.9764943
generator,solar,,,,39.2099977,8.9764429
generator,solar,,,,39.2104718,8.9767672
generator,solar,,,,39.2104204,8.9766036
generator,solar,,,,39.2101035,8.9767664
generator,solar,,,,39.210398,8.97655
generator,solar,,,,39.2103763,8.9764952
generator,solar,,,,39.210366,8.9764437
generator,solar,,,,39.2107534,8.9775847
generator,solar,,,,39.210385,8.9775839
generator,solar,,,,39.2103626,8.9775316
generator,solar,,,,39.2107311,8.9775324
generator,solar,,,,39.2106768,8.9773674
generator,solar,,,,39.2103084,8.9773665
generator,solar,,,,39.2103294,8.9774181
generator,solar,,,,39.2106979,8.9774189
generator,solar,,,,39.2102741,8.9772568
generator,solar,,,,39.2102964,8.9773104
generator,solar,,,,39.2102524,8.977202
generator,solar,,,,39.2102421,8.9771506
generator,solar,,,,39.2101936,8.9770414
generator,solar,,,,39.2102198,8.9770971
generator,solar,,,,39.2101624,8.9769304
generator,solar,,,,39.2101847,8.976984
generator,solar,,,,39.2107163,8.977475
generator,solar,,,,39.2106649,8.9773112
generator,solar,,,,39.2105308,8.9769312
generator,solar,,,,39.210348,8.9774741
generator,solar,,,,39.2106425,8.9772576
generator,solar,,,,39.2106208,8.9772029
generator,solar,,,,39.2105883,8.9770978
generator,solar,,,,39.2105621,8.9770423
generator,solar,,,,39.2106105,8.9771514
generator,solar,,,,39.2105531,8.9769847
generator,solar,,,,39.210994,8.978294
generator,solar,,,,39.2106256,8.9782932
generator,solar,,,,39.2106033,8.9782409
generator,solar,,,,39.2109717,8.9782417
generator,solar,,,,39.2109174,8.9780767
generator,solar,,,,39.210549,8.978076
generator,solar,,,,39.2105701,8.9781274
generator,solar,,,,39.2109385,8.9781283
generator,solar,,,,39.2105147,8.9779662
generator,solar,,,,39.2105371,8.9780198
generator,solar,,,,39.210493,8.9779114
generator,solar,,,,39.2104828,8.9778599
generator,solar,,,,39.2104343,8.9777508
generator,solar,,,,39.2104605,8.9778063
generator,solar,,,,39.210403,8.9776397
generator,solar,,,,39.2104254,8.9776933
generator,solar,,,,39.2109571,8.9781842
generator,solar,,,,39.2109054,8.9780206
generator,solar,,,,39.2107714,8.9776406
generator,solar,,,,39.2105886,8.9781834
generator,solar,,,,39.2108832,8.9779671
generator,solar,,,,39.2108614,8.9779122
generator,solar,,,,39.2108288,8.9778072
generator,solar,,,,39.2108027,8.9777516
generator,solar,,,,39.2108513,8.9778608
generator,solar,,,,39.2107938,8.9776942
generator,solar,,,,39.2112322,8.9790018
generator,solar,,,,39.2108637,8.9790009
generator,solar,,,,39.2108414,8.9789486
generator,solar,,,,39.2112099,8.9789494
generator,solar,,,,39.2111556,8.9787844
generator,solar,,,,39.2107871,8.9787836
generator,solar,,,,39.2108082,8.9788351
generator,solar,,,,39.2111766,8.978836
generator,solar,,,,39.2107528,8.9786739
generator,solar,,,,39.2107752,8.9787275
generator,solar,,,,39.2107311,8.9786191
generator,solar,,,,39.2107209,8.9785676
generator,solar,,,,39.2106724,8.9784584
generator,solar,,,,39.2106986,8.9785141
generator,solar,,,,39.2106411,8.9783475
generator,solar,,,,39.2106635,8.978401
generator,solar,,,,39.2111951,8.978892
generator,solar,,,,39.2111436,8.9787282
generator,solar,,,,39.2110095,8.9783482
generator,solar,,,,39.2108267,8.9788911
generator,solar,,,,39.2111213,8.9786747
generator,solar,,,,39.2110996,8.9786199
generator,solar,,,,39.211067,8.9785149
generator,solar,,,,39.2110409,8.9784593
generator,solar,,,,39.2110893,8.9785685
generator,solar,,,,39.2110318,8.9784018
generator,solar,,,,39.2114811,8.9797086
generator,solar,,,,39.2111127,8.9797077
generator,solar,,,,39.2110904,8.9796554
generator,solar,,,,39.2114588,8.9796563
generator,solar,,,,39.2114045,8.9794913
generator,solar,,,,39.2110361,8.9794905
generator,solar,,,,39.2110572,8.9795419
generator,solar,,,,39.2114256,8.9795428
generator,solar,,,,39.2110018,8.9793808
generator,solar,,,,39.2110241,8.9794343
generator,solar,,,,39.2109801,8.9793259
generator,solar,,,,39.2109699,8.9792745
generator,solar,,,,39.2109214,8.9791653
generator,solar,,,,39.2109475,8.979221
generator,solar,,,,39.2108901,8.9790543
generator,solar,,,,39.2109124,8.9791079
generator,solar,,,,39.2114441,8.9795988
generator,solar,,,,39.2113925,8.9794352
generator,solar,,,,39.2112585,8.9790552
generator,solar,,,,39.2110757,8.979598
generator,solar,,,,39.2113703,8.9793816
generator,solar,,,,39.2113485,8.9793268
generator,solar,,,,39.2113159,8.9792218
generator,solar,,,,39.2112898,8.9791662
generator,solar,,,,39.2113382,8.9792753
generator,solar,,,,39.2112808,8.9791087
generator,solar,,,,39.211725,8.9804172
generator,solar,,,,39.2113565,8.9804163
generator,solar,,,,39.2113342,8.980364
generator,solar,,,,39.2117026,8.9803648
generator,solar,,,,39.2116484,8.9801998
generator,solar,,,,39.2112799,8.980199
generator,solar,,,,39.211301,8.9802505
generator,solar,,,,39.2116695,8.9802513
generator,solar,,,,39.2112456,8.9800892
generator,solar,,,,39.211268,8.9801429
generator,solar,,,,39.2112239,8.9800345
generator,solar,,,,39.2112137,8.979983
generator,solar,,,,39.2111652,8.9798739
generator,solar,,,,39.2111914,8.9799295
generator,solar,,,,39.2111339,8.9797629
generator,solar,,,,39.2111563,8.9798164
generator,solar,,,,39.2116879,8.9803074
generator,solar,,,,39.2116364,8.9801436
generator,solar,,,,39.2115024,8.9797636
generator,solar,,,,39.2113195,8.9803065
generator,solar,,,,39.211614,8.9800901
generator,solar,,,,39.2115924,8.9800353
generator,solar,,,,39.2115598,8.9799302
generator,solar,,,,39.2115336,8.9798746
generator,solar,,,,39.2115821,8.9799838
generator,solar,,,,39.2115247,8.9798172
generator,solar,,,,39.2119625,8.981124
generator,solar,,,,39.211594,8.9811232
generator,solar,,,,39.2115717,8.9810709
generator,solar,,,,39.21194,8.9810717
generator,solar,,,,39.2118859,8.9809067
generator,solar,,,,39.2115174,8.9809058
generator,solar,,,,39.2115385,8.9809574
generator,solar,,,,39.2119069,8.9809582
generator,solar,,,,39.2114831,8.9807961
generator,solar,,,,39.2115054,8.9808497
generator,solar,,,,39.2114614,8.9807413
generator,solar,,,,39.2114512,8.9806899
generator,solar,,,,39.2114027,8.9805807
generator,solar,,,,39.2114288,8.9806363
generator,solar,,,,39.2113714,8.9804697
generator,solar,,,,39.2113937,8.9805233
generator,solar,,,,39.2119254,8.9810142
generator,solar,,,,39.2118739,8.9808505
generator,solar,,,,39.2117398,8.9804705
generator,solar,,,,39.211557,8.9810134
generator,solar,,,,39.2118515,8.980797
generator,solar,,,,39.2118299,8.9807422
generator,solar,,,,39.2117973,8.9806371
generator,solar,,,,39.211771,8.9805816
generator,solar,,,,39.2118196,8.9806907
generator,solar,,,,39.2117621,8.980524
generator,solar,,,,39.2122038,8.9818342
generator,solar,,,,39.2118353,8.9818333
generator,solar,,,,39.211813,8.981781
generator,solar,,,,39.2121813,8.9817819
generator,solar,,,,39.2121272,8.9816168
generator,solar,,,,39.2117587,8.981616
generator,solar,,,,39.2117798,8.9816676
generator,solar,,,,39.2121482,8.9816683
generator,solar,,,,39.2117244,8.9815063
generator,solar,,,,39.2117467,8.9815599
generator,solar,,,,39.2117027,8.9814515
generator,solar,,,,39.2116925,8.9814001
generator,solar,,,,39.211644,8.9812909
generator,solar,,,,39.2116701,8.9813465
generator,solar,,,,39.2116127,8.9811799
generator,solar,,,,39.211635,8.9812334
generator,solar,,,,39.2121667,8.9817244
generator,solar,,,,39.2121152,8.9815607
generator,solar,,,,39.2119811,8.9811807
generator,solar,,,,39.2117983,8.9817235
generator,solar,,,,39.2120928,8.9815071
generator,solar,,,,39.2120711,8.9814524
generator,solar,,,,39.2120386,8.9813473
generator,solar,,,,39.2120123,8.9812917
generator,solar,,,,39.2120609,8.9814008
generator,solar,,,,39.2120034,8.9812342
generator,solar,,,,39.2120048,8.9823213
generator,solar,,,,39.2119705,8.9822115
generator,solar,,,,39.2119928,8.9822651
generator,solar,,,,39.2119488,8.9821568
generator,solar,,,,39.2119385,8.9821053
generator,solar,,,,39.21189,8.9819961
generator,solar,,,,39.2119162,8.9820517
generator,solar,,,,39.2118588,8.981885
generator,solar,,,,39.2118811,8.9819387
generator,solar,,,,39.2124127,8.9824296
generator,solar,,,,39.2124498,8.9825393
generator,solar,,,,39.2124274,8.982487
generator,solar,,,,39.2123943,8.9823736
generator,solar,,,,39.2123613,8.9822659
generator,solar,,,,39.2122272,8.9818859
generator,solar,,,,39.2120814,8.9825386
generator,solar,,,,39.2120444,8.9824288
generator,solar,,,,39.2120258,8.9823727
generator,solar,,,,39.212059,8.9824863
generator,solar,,,,39.2123388,8.9822124
generator,solar,,,,39.2123172,8.9821576
generator,solar,,,,39.2122847,8.9820525
generator,solar,,,,39.2122584,8.9819969
generator,solar,,,,39.2123069,8.982106
generator,solar,,,,39.2122496,8.9819394
generator,solar,,,,39.2123732,8.9823221
generator,solar,,,,39.2094259,8.9771227
generator,solar,,,,39.2094005,8.9770147
generator,solar,,,,39.2094228,8.9770682
generator,solar,,,,39.2093788,8.9769599
generator,solar,,,,39.2098428,8.9772327
generator,solar,,,,39.209878,8.9773458
generator,solar,,,,39.2098517,8.9772901
generator,solar,,,,39.2098205,8.9771792
generator,solar,,,,39.2097913,8.9770691
generator,solar,,,,39.2095095,8.9773449
generator,solar,,,,39.2094744,8.9772319
generator,solar,,,,39.209452,8.9771783
generator,solar,,,,39.2094833,8.9772893
generator,solar,,,,39.2097689,8.9770154
generator,solar,,,,39.2097473,8.9769606
generator,solar,,,,39.2097943,8.9771235
generator,solar,,,,39.209671,8.9778313
generator,solar,,,,39.2096456,8.9777231
generator,solar,,,,39.2096679,8.9777767
generator,solar,,,,39.2096239,8.9776684
generator,solar,,,,39.2096137,8.9776169
generator,solar,,,,39.2095652,8.9775078
generator,solar,,,,39.2095913,8.9775634
generator,solar,,,,39.2095339,8.9773967
generator,solar,,,,39.2095562,8.9774503
generator,solar,,,,39.210088,8.9779413
generator,solar,,,,39.2101231,8.9780543
generator,solar,,,,39.2100968,8.9779987
generator,solar,,,,39.2100656,8.9778876
generator,solar,,,,39.2100364,8.9777775
generator,solar,,,,39.2099024,8.9773975
generator,solar,,,,39.2097546,8.9780535
generator,solar,,,,39.2097195,8.9779404
generator,solar,,,,39.2096972,8.9778869
generator,solar,,,,39.2097284,8.9779979
generator,solar,,,,39.210014,8.977724
generator,solar,,,,39.2099924,8.9776692
generator,solar,,,,39.2099598,8.9775641
generator,solar,,,,39.2099336,8.9775085
generator,solar,,,,39.2099822,8.9776177
generator,solar,,,,39.2099246,8.977451
generator,solar,,,,39.2100394,8.977832
generator,solar,,,,39.2086095,8.9779963
generator,solar,,,,39.2082411,8.9779955
generator,solar,,,,39.2082188,8.9779419
generator,solar,,,,39.2085873,8.9779428
generator,solar,,,,39.2085611,8.9778872
generator,solar,,,,39.2081926,8.9778863
generator,solar,,,,39.2098876,8.9837124
generator,solar,,,,39.2099195,8.9838187
generator,solar,,,,39.2098978,8.9837639
generator,solar,,,,39.2099754,8.9839817
generator,solar,,,,39.2099492,8.9839261
generator,solar,,,,39.2099355,8.9838723
generator,solar,,,,39.2099977,8.9840928
generator,solar,,,,39.2099888,8.9840352
generator,solar,,,,39.2103923,8.9841492
generator,solar,,,,39.2103451,8.9839826
generator,solar,,,,39.2103039,8.983873
generator,solar,,,,39.2103176,8.983927
generator,solar,,,,39.2102879,8.9838195
generator,solar,,,,39.2102663,8.9837647
generator,solar,,,,39.210256,8.9837133
generator,solar,,,,39.2103661,8.9840936
generator,solar,,,,39.2103573,8.9840361
generator,solar,,,,39.2100239,8.9841483
generator,solar,,,,39.2113711,8.9827337
generator,solar,,,,39.2114031,8.9828399
generator,solar,,,,39.2113814,8.9827851
generator,solar,,,,39.2114589,8.9830029
generator,solar,,,,39.2114327,8.9829473
generator,solar,,,,39.211419,8.9828935
generator,solar,,,,39.2118287,8.9830038
generator,solar,,,,39.2117875,8.9828943
generator,solar,,,,39.2118011,8.9829482
generator,solar,,,,39.2117715,8.9828408
generator,solar,,,,39.2117498,8.982786
generator,solar,,,,39.2117395,8.9827345
generator,solar,,,,39.2112141,8.982241
generator,solar,,,,39.211246,8.9823473
generator,solar,,,,39.2112243,8.9822925
generator,solar,,,,39.2113019,8.9825103
generator,solar,,,,39.2112757,8.9824547
generator,solar,,,,39.211262,8.9824009
generator,solar,,,,39.2113242,8.9826213
generator,solar,,,,39.2113153,8.9825639
generator,solar,,,,39.2117188,8.9826778
generator,solar,,,,39.2116715,8.9825112
generator,solar,,,,39.2116304,8.9824016
generator,solar,,,,39.2116441,8.9824556
generator,solar,,,,39.2116144,8.9823481
generator,solar,,,,39.2115928,8.9822933
generator,solar,,,,39.2115826,8.9822419
generator,solar,,,,39.2116927,8.9826222
generator,solar,,,,39.2116838,8.9825647
generator,solar,,,,39.2113504,8.982677
generator,solar,,,,39.2107366,8.983055
generator,solar,,,,39.2107685,8.9831613
generator,solar,,,,39.2107468,8.9831065
generator,solar,,,,39.2108244,8.9833242
generator,solar,,,,39.2107982,8.9832686
generator,solar,,,,39.2107845,8.9832148
generator,solar,,,,39.2108467,8.9834353
generator,solar,,,,39.2108378,8.9833779
generator,solar,,,,39.2112414,8.9834917
generator,solar,,,,39.2111941,8.9833251
generator,solar,,,,39.2111529,8.9832156
generator,solar,,,,39.2111667,8.9832695
generator,solar,,,,39.2111369,8.9831621
generator,solar,,,,39.2111152,8.9831073
generator,solar,,,,39.2111051,8.9830558
generator,solar,,,,39.2112152,8.9834361
generator,solar,,,,39.2112063,8.9833786
generator,solar,,,,39.2108729,8.9834909
generator,solar,,,,39.2107292,8.9808779
generator,solar,,,,39.2107038,8.9807699
generator,solar,,,,39.2107261,8.9808234
generator,solar,,,,39.2106821,8.9807151
generator,solar,,,,39.2106719,8.9806637
generator,solar,,,,39.2106234,8.9805544
generator,solar,,,,39.2106495,8.98061
generator,solar,,,,39.2105921,8.9804434
generator,solar,,,,39.2106144,8.980497
generator,solar,,,,39.2113693,8.9816405
generator,solar,,,,39.2114043,8.9817536
generator,solar,,,,39.2113783,8.981698
generator,solar,,,,39.2113469,8.981587
generator,solar,,,,39.2112355,8.9812608
generator,solar,,,,39.2111461,8.9809879
generator,solar,,,,39.2112137,8.9812061
generator,solar,,,,39.2111812,8.981101
generator,solar,,,,39.2111551,8.9810454
generator,solar,,,,39.2112036,8.9811546
generator,solar,,,,39.2113047,8.9814774
generator,solar,,,,39.2113226,8.9815349
generator,solar,,,,39.2111237,8.9809344
generator,solar,,,,39.2112926,8.9814239
generator,solar,,,,39.2112515,8.9813144
generator,solar,,,,39.2112652,8.9813682
generator,solar,,,,39.2114369,8.9818586
generator,solar,,,,39.2114268,8.9818071
generator,solar,,,,39.2110583,8.9818063
generator,solar,,,,39.2110685,8.9818579
generator,solar,,,,39.211036,8.9817528
generator,solar,,,,39.2110009,8.9816397
generator,solar,,,,39.2109785,8.9815862
generator,solar,,,,39.2110098,8.9816971
generator,solar,,,,39.2110945,8.9808243
generator,solar,,,,39.2109605,8.9804443
generator,solar,,,,39.2109523,8.9815333
generator,solar,,,,39.2109229,8.9814231
generator,solar,,,,39.2108967,8.9813675
generator,solar,,,,39.210883,8.9813136
generator,solar,,,,39.2108351,8.9811538
generator,solar,,,,39.210867,8.98126
generator,solar,,,,39.2108453,8.9812052
generator,solar,,,,39.2109363,8.9814766
generator,solar,,,,39.2108128,8.9811002
generator,solar,,,,39.2107777,8.9809872
generator,solar,,,,39.2107553,8.9809336
generator,solar,,,,39.2107866,8.9810446
generator,solar,,,,39.2110723,8.9807708
generator,solar,,,,39.2110505,8.980716
generator,solar,,,,39.2110179,8.9806109
generator,solar,,,,39.2109917,8.9805553
generator,solar,,,,39.2110402,8.9806644
generator,solar,,,,39.2109829,8.9804978
generator,solar,,,,39.2110975,8.9808788
generator,solar,,,,39.2107437,8.9798497
generator,solar,,,,39.2106543,8.9795767
generator,solar,,,,39.2107221,8.9797949
generator,solar,,,,39.2106895,8.9796898
generator,solar,,,,39.2106633,8.9796343
generator,solar,,,,39.2107119,8.9797434
generator,solar,,,,39.210813,8.9800663
generator,solar,,,,39.2106321,8.9795232
generator,solar,,,,39.2108008,8.9800127
generator,solar,,,,39.2107598,8.9799032
generator,solar,,,,39.2107734,8.979957
generator,solar,,,,39.2104312,8.9800119
generator,solar,,,,39.210405,8.9799563
